Measurement file name;pun213703(lying down).scco
Measurement name;Measurement;;;Measurement;;;Measurement;;;Measurement;;
Date;3/1/2022;;;3/1/2022;;;3/1/2022;;;3/1/2022;;
Time;1:23:56 PM;;;1:23:56 PM;;;1:23:56 PM;;;1:23:56 PM;;
Channel name;S/N 1947158622;;;S/N 1947158622;;;S/N 1948131903;;;S/N 1948131903;;
Unit;bar;;;°C;;;L/min;;;°C;;
Channel index;Channel A1;;;Channel A2;;;Channel A3;;;Channel A4;;
Time [s] / Points;MIN value;MAX value;ACT value;MIN value;MAX value;ACT value;MIN value;MAX value;ACT value;MIN value;MAX value;ACT value
00:00:12.090;109.050;120.650;121.210;28.505;28.505;28.505;22.673;22.811;22.673;32.000;32.000;32.000
00:00:12.100;119.770;122.570;118.970;28.505;28.505;28.505;22.673;22.673;22.673;32.000;32.000;32.000
00:00:12.110;118.370;126.290;126.370;28.505;28.505;28.505;22.673;22.673;22.673;32.000;32.000;32.000
00:00:12.120;113.290;129.010;111.370;28.505;28.505;28.505;22.673;22.673;22.673;32.000;32.000;32.000
00:00:12.130;111.090;121.410;121.210;28.505;28.505;28.505;22.673;22.673;22.673;32.000;32.000;32.000
00:00:12.140;116.450;122.690;115.450;28.505;28.505;28.505;22.673;24.000;24.000;32.000;32.000;32.000
00:00:12.150;115.370;126.690;128.210;28.505;28.505;28.505;24.000;24.000;24.000;32.000;32.000;32.000
00:00:12.160;115.370;130.810;115.650;28.505;28.505;28.505;24.000;24.000;24.000;32.000;32.000;32.000
00:00:12.170;111.690;122.370;122.370;28.505;28.505;28.505;24.000;24.000;24.000;32.000;32.000;32.000
00:00:12.180;116.450;123.570;115.850;28.505;28.505;28.505;24.000;24.000;24.000;32.000;32.000;32.000
00:00:12.190;116.170;124.970;126.170;28.505;28.505;28.505;23.351;24.000;23.351;32.000;32.000;32.000
00:00:12.200;112.690;128.010;111.370;28.505;28.505;28.505;23.351;23.351;23.351;32.000;32.000;32.000
00:00:12.210;111.890;123.770;123.770;28.505;28.505;28.505;23.351;23.351;23.351;32.000;32.000;32.000
00:00:12.220;116.970;124.890;116.370;28.505;28.505;28.505;23.351;23.351;23.351;32.000;32.000;32.000
00:00:12.230;116.370;126.490;127.290;28.505;28.505;28.505;23.351;23.351;23.351;32.000;32.000;32.000
00:00:12.240;112.290;128.530;108.850;28.505;28.505;28.505;22.530;23.351;22.530;32.000;32.000;32.000
00:00:12.250;110.450;120.890;120.890;28.505;28.505;28.505;22.530;22.530;22.530;32.000;32.000;32.000
00:00:12.260;118.770;123.370;118.370;28.505;28.505;28.505;22.530;22.530;22.530;32.000;32.000;32.000
00:00:12.270;118.570;125.890;127.170;28.505;28.505;28.505;22.530;22.530;22.530;32.000;32.000;32.000
00:00:12.280;112.970;128.930;111.490;28.505;28.505;28.505;22.530;22.530;22.530;32.000;32.000;32.000
00:00:12.290;110.690;121.210;121.290;28.505;28.505;28.505;22.530;22.883;22.883;32.000;32.000;32.000
00:00:12.300;115.250;121.890;115.050;28.505;28.505;28.505;22.883;22.883;22.883;32.000;32.000;32.000
00:00:12.310;115.050;129.010;129.890;28.505;28.505;28.505;22.883;22.883;22.883;32.000;32.000;32.000
00:00:12.320;114.290;132.010;112.290;28.505;28.505;28.505;22.883;22.883;22.883;32.000;32.000;32.000
00:00:12.330;111.770;122.490;122.290;28.505;28.505;28.505;22.883;22.883;22.883;32.000;32.000;32.000
00:00:12.340;116.970;123.570;116.250;28.505;28.505;28.505;22.883;24.113;24.113;32.000;32.000;32.000
00:00:12.350;115.970;126.490;126.490;28.505;28.505;28.505;24.113;24.113;24.113;32.000;32.000;32.000
00:00:12.360;114.090;128.330;112.890;28.505;28.505;28.505;24.113;24.113;24.113;32.000;32.000;32.000
00:00:12.370;114.570;123.970;122.570;28.505;28.505;28.505;24.113;24.113;24.113;32.000;32.000;32.000
00:00:12.380;117.250;124.370;117.050;28.505;28.505;28.505;24.113;24.113;24.113;32.000;32.000;32.000
00:00:12.390;117.250;126.170;127.610;28.505;28.505;28.505;23.310;24.113;23.310;32.000;32.000;32.000
00:00:12.400;111.090;129.610;111.090;28.505;28.505;28.505;23.310;23.310;23.310;32.000;32.000;32.000
00:00:12.410;110.250;123.570;124.370;28.505;28.505;28.505;23.310;23.310;23.310;32.000;32.000;32.000
00:00:12.420;118.770;124.890;118.450;28.505;28.505;28.505;23.310;23.310;23.310;32.000;32.000;32.000
00:00:12.430;118.570;127.090;128.010;28.505;28.505;28.505;23.310;23.310;23.310;32.000;32.000;32.000
00:00:12.440;113.690;129.690;109.850;28.505;28.505;28.505;22.403;23.310;22.403;32.000;32.000;32.000
00:00:12.450;111.690;121.690;121.410;28.505;28.505;28.505;22.403;22.403;22.403;32.000;32.000;32.000
00:00:12.460;116.250;123.170;117.170;28.505;28.505;28.505;22.403;22.403;22.403;32.000;32.000;32.000
00:00:12.470;117.170;129.890;130.610;28.505;28.505;28.505;22.403;22.403;22.403;32.000;32.000;32.000
00:00:12.480;113.570;131.890;111.090;28.505;28.505;28.505;22.403;22.403;22.403;32.000;32.000;32.000
00:00:12.490;112.890;122.970;122.290;28.505;28.505;28.505;22.403;23.021;23.021;32.000;32.000;32.000
00:00:12.500;116.450;124.090;116.250;28.505;28.505;28.505;23.021;23.021;23.021;32.000;32.000;32.000
00:00:12.510;116.450;126.890;126.890;28.505;28.505;28.505;23.021;23.021;23.021;32.000;32.000;32.000
00:00:12.520;113.370;129.610;114.170;28.505;28.505;28.505;23.021;23.021;23.021;32.000;32.000;32.000
00:00:12.530;115.770;123.090;123.770;28.505;28.505;28.505;23.021;23.021;23.021;32.000;32.000;32.000
00:00:12.540;117.370;122.890;117.250;28.505;28.505;28.505;23.021;24.240;24.240;32.000;32.000;32.000
00:00:12.550;118.050;127.090;127.810;28.505;28.505;28.505;24.240;24.240;24.240;32.000;32.000;32.000
00:00:12.560;112.290;129.490;109.530;28.505;28.505;28.505;24.240;24.240;24.240;32.000;32.000;32.000
00:00:12.570;111.690;125.090;124.290;28.505;28.505;28.505;24.240;24.240;24.240;32.000;32.000;32.000
00:00:12.580;117.770;126.490;117.770;28.505;28.505;28.505;24.240;24.240;24.240;32.000;32.000;32.000
00:00:12.590;117.770;128.010;128.930;28.505;28.505;28.505;23.010;24.240;23.010;32.000;32.000;32.000
00:00:12.600;110.770;130.090;111.090;28.505;28.505;28.505;23.010;23.010;23.010;32.000;32.000;32.000
00:00:12.610;112.770;122.090;123.370;28.505;28.505;28.505;23.010;23.010;23.010;32.000;32.000;32.000
00:00:12.620;118.050;122.370;118.650;28.505;28.505;28.505;23.010;23.010;23.010;32.000;32.000;32.000
00:00:12.630;119.850;129.810;129.810;28.505;28.505;28.505;23.010;23.010;23.010;32.000;32.000;32.000
00:00:12.640;111.090;130.490;112.970;28.505;28.505;28.505;22.110;23.010;22.110;32.000;32.000;32.000
00:00:12.650;112.970;122.770;123.970;28.505;28.505;28.505;22.110;22.110;22.110;32.000;32.000;32.000
00:00:12.660;116.050;122.770;116.450;28.505;28.505;28.505;22.110;22.110;22.110;32.000;32.000;32.000
00:00:12.670;117.250;127.930;129.210;28.505;28.505;28.505;22.110;22.110;22.110;32.000;32.000;32.000
00:00:12.680;114.450;131.210;113.490;28.505;28.505;28.505;22.110;22.110;22.110;30.999;30.999;30.999
00:00:12.690;115.450;122.690;123.370;28.505;28.505;28.505;22.110;23.321;23.321;30.999;30.999;30.999
00:00:12.700;117.170;123.370;117.770;28.505;28.505;28.505;23.321;23.321;23.321;30.999;30.999;30.999
00:00:12.710;118.850;127.290;128.410;28.505;28.505;28.505;23.321;23.321;23.321;30.999;30.999;30.999
00:00:12.720;109.050;128.730;111.170;28.505;28.505;28.505;23.321;23.321;23.321;30.999;30.999;30.999
00:00:12.730;113.490;124.890;126.290;28.505;28.505;28.505;23.321;23.321;23.321;30.999;30.999;30.999
00:00:12.740;116.850;124.890;117.050;28.505;28.505;28.505;23.321;23.801;23.801;30.999;30.999;30.999
00:00:12.750;117.970;128.410;130.090;28.505;28.505;28.505;23.801;23.801;23.801;30.999;30.999;30.999
00:00:12.760;110.130;128.210;111.970;28.505;28.505;28.505;23.801;23.801;23.801;30.999;30.999;30.999
00:00:12.770;113.490;121.810;122.290;28.505;28.505;28.505;23.801;23.801;23.801;30.999;30.999;30.999
00:00:12.780;118.570;121.490;119.450;28.505;28.505;28.505;23.801;23.801;23.801;30.999;30.999;30.999
00:00:12.790;120.810;128.610;129.010;28.505;28.505;28.505;22.890;23.801;22.890;30.999;30.999;30.999
00:00:12.800;110.690;129.810;113.890;28.505;28.505;28.505;22.890;22.890;22.890;30.999;30.999;30.999
00:00:12.810;113.890;123.690;122.290;28.505;28.505;28.505;22.890;22.890;22.890;30.999;30.999;30.999
00:00:12.820;116.170;121.610;117.170;28.505;28.505;28.505;22.890;22.890;22.890;30.999;30.999;30.999
00:00:12.830;118.370;130.090;131.810;28.505;28.505;28.505;22.890;22.890;22.890;30.999;30.999;30.999
00:00:12.840;113.770;130.210;115.170;28.505;28.505;28.505;22.301;22.890;22.301;30.999;30.999;30.999
00:00:12.850;116.250;123.690;123.170;28.505;28.505;28.505;22.301;22.301;22.301;30.999;30.999;30.999
00:00:12.860;117.050;122.570;117.650;28.505;28.505;28.505;22.301;22.301;22.301;30.999;30.999;30.999
00:00:12.870;118.770;128.730;127.370;28.505;28.505;28.505;22.301;22.301;22.301;30.999;30.999;30.999
00:00:12.880;110.330;127.370;114.970;28.505;28.505;28.505;22.301;22.301;22.301;30.999;30.999;30.999
00:00:12.890;116.970;124.770;124.370;28.505;28.505;28.505;22.301;23.501;23.501;30.999;30.999;30.999
00:00:12.900;116.770;123.490;118.370;28.505;28.505;28.505;23.501;23.501;23.501;30.999;30.999;30.999
00:00:12.910;119.970;128.730;129.490;28.505;28.505;28.505;23.501;23.501;23.501;30.999;30.999;30.999
00:00:12.920;109.850;127.370;113.890;28.505;28.505;28.505;23.501;23.501;23.501;30.999;30.999;30.999
00:00:12.930;113.890;122.290;120.890;28.505;28.505;28.505;23.501;23.501;23.501;30.999;30.999;30.999
00:00:12.940;118.250;121.090;120.810;28.505;28.505;28.505;23.501;23.783;23.783;30.999;30.999;30.999
00:00:12.950;122.570;129.410;127.610;28.505;28.505;28.505;23.783;23.783;23.783;30.999;30.999;30.999
00:00:12.960;110.970;126.170;113.970;28.505;28.505;28.505;23.783;23.783;23.783;30.999;30.999;30.999
00:00:12.970;115.570;122.970;121.610;28.505;28.505;28.505;23.783;23.783;23.783;30.999;30.999;30.999
00:00:12.980;115.770;121.090;118.450;28.505;28.505;28.505;23.783;23.783;23.783;32.000;32.000;32.000
00:00:12.990;119.770;130.810;128.810;28.505;28.505;28.505;22.811;23.783;22.811;32.000;32.000;32.000
00:00:13;111.970;126.770;115.370;28.505;28.505;28.505;22.811;22.811;22.811;32.000;32.000;32.000
00:00:13.010;116.570;123.290;121.610;28.505;28.505;28.505;22.811;22.811;22.811;32.000;32.000;32.000
00:00:13.020;115.850;121.010;118.050;28.505;28.505;28.505;22.811;22.811;22.811;32.000;32.000;32.000
00:00:13.030;119.970;128.130;125.890;28.505;28.505;28.505;22.811;22.811;22.811;32.000;32.000;32.000
00:00:13.040;109.250;125.890;116.170;28.505;28.505;28.505;22.451;22.811;22.451;32.000;32.000;32.000
00:00:13.050;118.570;125.290;123.090;28.505;28.505;28.505;22.451;22.451;22.451;32.000;32.000;32.000
00:00:13.060;115.650;121.970;118.250;28.505;28.505;28.505;22.451;22.451;22.451;32.000;32.000;32.000
00:00:13.070;120.370;128.610;126.690;28.505;28.505;28.505;22.451;22.451;22.451;32.000;32.000;32.000
00:00:13.080;109.050;124.690;114.450;28.505;28.505;28.505;22.451;22.451;22.451;32.000;32.000;32.000
00:00:13.090;114.450;120.890;120.570;28.505;28.505;28.505;22.451;23.153;23.153;32.000;32.000;32.000
00:00:13.100;117.770;120.450;121.210;28.505;28.505;28.505;23.153;23.153;23.153;32.000;32.000;32.000
00:00:13.110;122.690;128.410;126.690;28.505;28.505;28.505;23.153;23.153;23.153;32.000;32.000;32.000
00:00:13.120;109.930;124.370;114.170;28.505;28.505;28.505;23.153;23.153;23.153;32.000;32.000;32.000
00:00:13.130;116.050;122.370;120.450;28.505;28.505;28.505;23.153;23.153;23.153;32.000;32.000;32.000
00:00:13.140;114.970;120.050;116.650;28.505;28.505;28.505;23.153;23.663;23.663;32.000;32.000;32.000
00:00:13.150;118.570;130.490;128.530;28.505;28.505;28.505;23.663;23.663;23.663;32.000;32.000;32.000
00:00:13.160;111.170;128.530;114.970;28.505;28.505;28.505;23.663;23.663;23.663;32.000;32.000;32.000
00:00:13.170;116.450;122.770;121.010;28.505;28.505;28.505;23.663;23.663;23.663;32.000;32.000;32.000
00:00:13.180;115.170;120.450;117.650;28.505;28.505;28.505;23.663;23.663;23.663;32.000;32.000;32.000
00:00:13.190;119.450;128.210;125.970;28.505;28.505;28.505;22.890;23.663;22.890;32.000;32.000;32.000
00:00:13.200;110.450;124.490;115.050;28.505;28.505;28.505;22.890;22.890;22.890;32.000;32.000;32.000
00:00:13.210;117.170;124.290;121.690;28.505;28.505;28.505;22.890;22.890;22.890;32.000;32.000;32.000
00:00:13.220;115.370;120.570;118.770;28.505;28.505;28.505;22.890;22.890;22.890;32.000;32.000;32.000
00:00:13.230;120.250;127.810;125.770;28.505;28.505;28.505;22.890;22.890;22.890;32.000;32.000;32.000
00:00:13.240;108.250;123.170;112.970;28.505;28.505;28.505;22.260;22.890;22.260;32.000;32.000;32.000
00:00:13.250;114.570;121.410;121.010;28.505;28.505;28.505;22.260;22.260;22.260;32.000;32.000;32.000
00:00:13.260;117.450;121.090;121.290;28.505;28.505;28.505;22.260;22.260;22.260;32.000;32.000;32.000
00:00:13.270;121.290;128.130;126.290;28.505;28.505;28.505;22.260;22.260;22.260;32.000;32.000;32.000
00:00:13.280;109.650;124.090;113.690;28.505;28.505;28.505;22.260;22.260;22.260;32.000;32.000;32.000
00:00:13.290;115.370;121.810;120.450;28.505;28.505;28.505;22.260;22.920;22.920;32.000;32.000;32.000
00:00:13.300;114.290;119.970;116.450;28.505;28.505;28.505;22.920;22.920;22.920;32.000;32.000;32.000
00:00:13.310;118.850;130.290;127.810;28.505;28.505;28.505;22.920;22.920;22.920;32.000;32.000;32.000
00:00:13.320;110.450;127.810;114.570;28.505;28.505;28.505;22.920;22.920;22.920;32.000;32.000;32.000
00:00:13.330;116.250;122.690;120.810;28.505;28.505;28.505;22.920;22.920;22.920;32.000;32.000;32.000
00:00:13.340;115.170;120.170;117.570;28.505;28.505;28.505;22.920;23.891;23.891;32.000;32.000;32.000
00:00:13.350;119.170;128.010;125.690;28.505;28.505;28.505;23.891;23.891;23.891;32.000;32.000;32.000
00:00:13.360;111.370;123.970;115.370;28.505;28.505;28.505;23.891;23.891;23.891;32.000;32.000;32.000
00:00:13.370;117.170;123.690;121.090;28.505;28.505;28.505;23.891;23.891;23.891;32.000;32.000;32.000
00:00:13.380;115.450;120.050;118.250;28.505;28.505;28.505;23.891;23.891;23.891;32.000;32.000;32.000
00:00:13.390;120.170;127.530;125.370;28.505;28.505;28.505;23.141;23.891;23.141;32.000;32.000;32.000
00:00:13.400;107.930;122.770;113.170;28.505;28.505;28.505;23.141;23.141;23.141;32.000;32.000;32.000
00:00:13.410;114.770;122.970;122.490;28.505;28.505;28.505;23.141;23.141;23.141;32.000;32.000;32.000
00:00:13.420;117.450;122.290;119.170;28.505;28.505;28.505;23.141;23.141;23.141;32.000;32.000;32.000
00:00:13.430;120.650;127.930;127.730;28.505;28.505;28.505;23.141;23.141;23.141;32.000;32.000;32.000
00:00:13.440;109.330;126.770;113.970;28.505;28.505;28.505;22.211;23.141;22.211;32.000;32.000;32.000
00:00:13.450;116.050;121.890;120.450;28.505;28.505;28.505;22.211;22.211;22.211;32.000;32.000;32.000
00:00:13.460;114.370;119.850;118.370;28.505;28.505;28.505;22.211;22.211;22.211;32.000;32.000;32.000
00:00:13.470;121.010;130.690;129.010;28.505;28.505;28.505;22.211;22.211;22.211;32.000;32.000;32.000
00:00:13.480;110.330;127.170;113.490;28.505;28.505;28.505;22.211;22.211;22.211;32.000;32.000;32.000
00:00:13.490;115.370;122.570;121.210;28.505;28.505;28.505;22.211;23.111;23.111;32.000;32.000;32.000
00:00:13.500;115.250;121.210;118.370;28.505;28.505;28.505;23.111;23.111;23.111;32.000;32.000;32.000
00:00:13.510;119.970;128.330;126.490;28.505;28.505;28.505;23.111;23.111;23.111;32.000;32.000;32.000
00:00:13.520;112.770;124.890;116.170;28.505;28.505;28.505;23.111;23.111;23.111;32.000;32.000;32.000
00:00:13.530;118.050;122.970;121.810;28.505;28.505;28.505;23.111;23.111;23.111;32.000;32.000;32.000
00:00:13.540;115.970;121.090;119.450;28.505;28.505;28.505;23.111;24.053;24.053;32.000;32.000;32.000
00:00:13.550;119.450;127.370;125.570;28.505;28.505;28.505;24.053;24.053;24.053;32.000;32.000;32.000
00:00:13.560;108.730;122.690;113.570;28.505;28.505;28.505;24.053;24.053;24.053;32.000;32.000;32.000
00:00:13.570;115.170;124.970;123.170;28.505;28.505;28.505;24.053;24.053;24.053;32.000;32.000;32.000
00:00:13.580;117.370;122.770;119.050;28.505;28.505;28.505;24.053;24.053;24.053;32.000;32.000;32.000
00:00:13.590;120.450;129.410;127.810;28.505;28.505;28.505;22.973;24.053;22.973;32.000;32.000;32.000
00:00:13.600;109.650;126.490;114.450;28.505;28.505;28.505;22.973;22.973;22.973;32.000;32.000;32.000
00:00:13.610;116.450;122.490;120.570;28.505;28.505;28.505;22.973;22.973;22.973;32.000;32.000;32.000
00:00:13.620;115.850;119.770;120.890;28.505;28.505;28.505;22.973;22.973;22.973;32.000;32.000;32.000
00:00:13.630;122.890;130.610;128.130;28.505;28.505;28.505;22.973;22.973;22.973;32.000;32.000;32.000
00:00:13.640;110.250;125.690;114.650;28.505;28.505;28.505;22.170;22.973;22.170;32.000;32.000;32.000
00:00:13.650;116.370;122.970;120.890;28.505;28.505;28.505;22.170;22.170;22.170;32.000;32.000;32.000
00:00:13.660;115.570;120.890;119.450;28.505;28.505;28.505;22.170;22.170;22.170;32.000;32.000;32.000
00:00:13.670;120.810;129.410;127.290;28.505;28.505;28.505;22.170;22.170;22.170;32.000;32.000;32.000
00:00:13.680;112.890;124.970;117.770;28.505;28.505;28.505;22.170;22.170;22.170;32.000;32.000;32.000
00:00:13.690;119.170;122.970;121.690;28.505;28.505;28.505;22.170;23.411;23.411;32.000;32.000;32.000
00:00:13.700;116.450;121.090;119.650;28.505;28.505;28.505;23.411;23.411;23.411;32.000;32.000;32.000
00:00:13.710;120.890;128.010;125.890;28.505;28.505;28.505;23.411;23.411;23.411;32.000;32.000;32.000
00:00:13.720;108.730;123.570;116.370;28.505;28.505;28.505;23.411;23.411;23.411;32.000;32.000;32.000
00:00:13.730;116.370;125.490;122.970;28.505;28.505;28.505;23.411;23.411;23.411;32.000;32.000;32.000
00:00:13.740;116.970;122.490;120.650;28.505;28.505;28.505;23.411;24.023;24.023;32.000;32.000;32.000
00:00:13.750;122.170;129.490;126.490;28.505;28.505;28.505;24.023;24.023;24.023;32.000;32.000;32.000
00:00:13.760;109.850;123.890;114.850;28.505;28.505;28.505;24.023;24.023;24.023;32.000;32.000;32.000
00:00:13.770;116.770;122.970;120.650;28.505;28.505;28.505;24.023;24.023;24.023;32.000;32.000;32.000
00:00:13.780;117.570;121.810;123.490;28.505;28.505;28.505;24.023;24.023;24.023;32.000;32.000;32.000
00:00:13.790;125.090;130.210;125.490;28.505;28.505;28.505;22.691;24.023;22.691;32.000;32.000;32.000
00:00:13.800;110.970;122.170;116.450;28.505;28.505;28.505;22.691;22.691;22.691;32.000;32.000;32.000
00:00:13.810;116.450;123.370;121.090;28.505;28.505;28.505;22.691;22.691;22.691;32.000;32.000;32.000
00:00:13.820;116.050;120.370;119.970;28.505;28.505;28.505;22.691;22.691;22.691;32.000;32.000;32.000
00:00:13.830;121.010;130.010;126.690;28.505;28.505;28.505;22.691;22.691;22.691;32.000;32.000;32.000
00:00:13.840;112.570;123.690;118.450;28.505;28.505;28.505;22.391;22.691;22.391;32.000;32.000;32.000
00:00:13.850;119.570;123.890;121.610;28.505;28.505;28.505;22.391;22.391;22.391;32.000;32.000;32.000
00:00:13.860;116.650;120.810;120.570;28.505;28.505;28.505;22.391;22.391;22.391;32.000;32.000;32.000
00:00:13.870;121.810;128.410;124.290;28.505;28.505;28.505;22.391;22.391;22.391;32.000;32.000;32.000
00:00:13.880;109.250;120.890;119.170;28.505;28.505;28.505;22.391;22.391;22.391;32.000;32.000;32.000
00:00:13.890;119.170;124.570;122.290;28.505;28.505;28.505;22.391;23.663;23.663;32.000;32.000;32.000
00:00:13.900;116.770;122.290;120.050;28.505;28.505;28.505;23.663;23.663;23.663;32.000;32.000;32.000
00:00:13.910;121.610;128.530;127.090;28.505;28.505;28.505;23.663;23.663;23.663;32.000;32.000;32.000
00:00:13.920;108.930;124.090;114.170;28.505;28.505;28.505;23.663;23.663;23.663;32.000;32.000;32.000
00:00:13.930;115.970;122.370;120.050;28.505;28.505;28.505;23.663;23.663;23.663;32.000;32.000;32.000
00:00:13.940;117.850;121.090;122.890;28.505;28.505;28.505;23.591;23.663;23.591;32.000;32.000;32.000
00:00:13.950;122.890;129.130;124.690;28.505;28.505;28.505;23.591;23.591;23.591;32.000;32.000;32.000
00:00:13.960;110.330;121.690;116.250;28.505;28.505;28.505;23.591;23.591;23.591;32.000;32.000;32.000
00:00:13.970;117.970;122.890;120.450;28.505;28.505;28.505;23.591;23.591;23.591;32.000;32.000;32.000
00:00:13.980;115.450;119.650;119.450;28.505;28.505;28.505;23.591;23.591;23.591;32.000;32.000;32.000
00:00:13.990;120.450;130.010;128.610;28.505;28.505;28.505;22.620;23.591;22.620;32.000;32.000;32.000
00:00:14;112.370;126.090;117.650;28.505;28.505;28.505;22.620;22.620;22.620;32.000;32.000;32.000
00:00:14.010;117.650;123.090;120.890;28.505;28.505;28.505;22.620;22.620;22.620;32.000;32.000;32.000
00:00:14.020;115.850;120.170;120.050;28.505;28.505;28.505;22.620;22.620;22.620;32.000;32.000;32.000
00:00:14.030;121.490;128.010;123.970;28.505;28.505;28.505;22.620;22.620;22.620;32.000;32.000;32.000
00:00:14.040;109.530;121.010;116.570;28.505;28.505;28.505;22.620;22.620;22.620;32.000;32.000;32.000
00:00:14.050;118.770;124.690;122.570;28.505;28.505;28.505;22.620;22.620;22.620;32.000;32.000;32.000
00:00:14.060;115.770;121.490;120.810;28.505;28.505;28.505;22.620;22.620;22.620;32.000;32.000;32.000
00:00:14.070;122.690;128.730;124.090;28.505;28.505;28.505;22.620;22.620;22.620;32.000;32.000;32.000
00:00:14.080;109.130;120.890;113.370;28.505;28.505;28.505;22.620;22.620;22.620;32.000;32.000;32.000
00:00:14.090;117.050;121.610;120.170;28.505;28.505;28.505;22.620;23.333;23.333;32.000;32.000;32.000
00:00:14.100;117.650;122.170;122.170;28.505;28.505;28.505;23.333;23.333;23.333;32.000;32.000;32.000
00:00:14.110;123.290;128.010;123.090;28.505;28.505;28.505;23.333;23.333;23.333;32.000;32.000;32.000
00:00:14.120;109.930;119.850;116.570;28.505;28.505;28.505;23.333;23.333;23.333;32.000;32.000;32.000
00:00:14.130;118.170;122.290;119.850;28.505;28.505;28.505;23.333;23.333;23.333;32.000;32.000;32.000
00:00:14.140;114.970;118.970;119.250;28.505;28.505;28.505;23.333;23.681;23.681;32.000;32.000;32.000
00:00:14.150;120.650;131.210;128.530;28.505;28.505;28.505;23.681;23.681;23.681;32.000;32.000;32.000
00:00:14.160;111.890;125.690;117.170;28.505;28.505;28.505;23.681;23.681;23.681;32.000;32.000;32.000
00:00:14.170;117.170;123.170;120.650;28.505;28.505;28.505;23.681;23.681;23.681;32.000;32.000;32.000
00:00:14.180;115.770;119.770;119.850;28.505;28.505;28.505;23.681;23.681;23.681;32.000;32.000;32.000
00:00:14.190;121.090;128.210;123.970;28.505;28.505;28.505;22.920;23.681;22.920;32.000;32.000;32.000
00:00:14.200;110.450;121.090;117.250;28.505;28.505;28.505;22.920;22.920;22.920;32.000;32.000;32.000
00:00:14.210;119.250;123.970;122.090;28.505;28.505;28.505;22.920;22.920;22.920;32.000;32.000;32.000
00:00:14.220;115.770;121.010;120.170;28.505;28.505;28.505;22.920;22.920;22.920;32.000;32.000;32.000
00:00:14.230;121.810;128.530;123.770;28.505;28.505;28.505;22.920;22.920;22.920;32.000;32.000;32.000
00:00:14.240;108.730;123.770;115.650;28.505;28.505;28.505;22.200;22.920;22.200;32.000;32.000;32.000
00:00:14.250;117.250;122.170;121.490;28.505;28.505;28.505;22.200;22.200;22.200;32.000;32.000;32.000
00:00:14.260;118.170;121.210;122.170;28.505;28.505;28.505;22.200;22.200;22.200;32.000;32.000;32.000
00:00:14.270;123.370;128.410;125.570;28.505;28.505;28.505;22.200;22.200;22.200;32.000;32.000;32.000
00:00:14.280;110.250;122.690;115.050;28.505;28.505;28.505;22.200;22.200;22.200;32.000;32.000;32.000
00:00:14.290;116.650;121.690;119.850;28.505;28.505;28.505;22.200;23.261;23.261;32.000;32.000;32.000
00:00:14.300;114.650;118.770;119.770;28.505;28.505;28.505;23.261;23.261;23.261;32.000;32.000;32.000
00:00:14.310;122.290;131.490;127.370;28.505;28.505;28.505;23.261;23.261;23.261;32.000;32.000;32.000
00:00:14.320;111.770;124.490;115.970;28.505;28.505;28.505;23.261;23.261;23.261;32.000;32.000;32.000
00:00:14.330;117.850;122.770;121.210;28.505;28.505;28.505;23.261;23.261;23.261;32.000;32.000;32.000
00:00:14.340;115.850;120.450;120.370;28.505;28.505;28.505;23.261;23.741;23.741;32.000;32.000;32.000
00:00:14.350;120.370;127.290;122.370;28.505;28.505;28.505;23.741;23.741;23.741;32.000;32.000;32.000
00:00:14.360;111.090;119.050;119.050;28.505;28.505;28.505;23.741;23.741;23.741;32.000;32.000;32.000
00:00:14.370;120.810;125.090;121.290;28.505;28.505;28.505;23.741;23.741;23.741;32.000;32.000;32.000
00:00:14.380;116.370;120.250;120.810;28.505;28.505;28.505;23.741;23.741;23.741;32.000;32.000;32.000
00:00:14.390;122.290;128.610;121.610;28.505;28.505;28.505;22.721;23.741;22.721;32.000;32.000;32.000
00:00:14.400;109.650;121.610;116.570;28.505;28.505;28.505;22.721;22.721;22.721;32.000;32.000;32.000
00:00:14.410;118.170;123.290;122.370;28.505;28.505;28.505;22.721;22.721;22.721;32.000;32.000;32.000
00:00:14.420;118.450;121.610;122.770;28.505;28.505;28.505;22.721;22.721;22.721;32.000;32.000;32.000
00:00:14.430;123.770;129.490;125.890;28.505;28.505;28.505;22.721;22.721;22.721;32.000;32.000;32.000
00:00:14.440;110.890;122.770;115.850;28.505;28.505;28.505;22.121;22.721;22.121;32.000;32.000;32.000
00:00:14.450;117.650;122.490;120.250;28.505;28.505;28.505;22.121;22.121;22.121;32.000;32.000;32.000
00:00:14.460;115.170;120.370;122.570;28.505;28.505;28.505;22.121;22.121;22.121;32.000;32.000;32.000
00:00:14.470;124.970;132.210;128.130;28.505;28.505;28.505;22.121;22.121;22.121;32.000;32.000;32.000
00:00:14.480;111.890;124.490;116.570;28.505;28.505;28.505;22.121;22.121;22.121;32.000;32.000;32.000
00:00:14.490;118.450;123.370;121.810;28.505;28.505;28.505;22.121;23.760;23.760;32.000;32.000;32.000
00:00:14.500;116.250;121.010;120.170;28.505;28.505;28.505;23.760;23.760;23.760;32.000;32.000;32.000
00:00:14.510;121.810;129.010;126.170;28.505;28.505;28.505;23.760;23.760;23.760;32.000;32.000;32.000
00:00:14.520;113.090;123.970;119.970;28.505;28.505;28.505;23.760;23.760;23.760;32.000;32.000;32.000
